ID,ID-Admin,Name,Address,Location,Price,Cuisine,Longitude,Latitude,delivery,online
MIC-005645,ADM-000001,Mì Quảng 1A,"1A Hai Phong Street, Hai Chau I Ward, Hai Chau District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫,Noodles,36635.32.00,12060.57.00,sì,sì
MIC-005646,ADM-000001,Xôi Gà Number One,"15 Nguyen Trung Truc Street, Ben Thanh Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫,Street Food,116653.08.00,128971.18.00,no,no
MIC-005647,ADM-000001,Kobe Bistro,"23C Ton Duc Thang Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 710000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,French Contemporary,11865.09.00,13053.21.00,sì,sì
MIC-005648,ADM-000001,Phở Bò Phú Gia (District 3),"146E Ly Chinh Thang Street, Ward 14, District 3, Ho Chi Minh City, 722700, Vietnam","Ho Chi Minh City, Vietnam",₫,Noodles,11515.02.00,13117.13.00,no,no
MIC-005649,ADM-000001,Bún Bò Huế Cô Như,"274/29 Vo Van Tan Street, Ward 5, District 3, Ho Chi Minh City, 722700, Vietnam","Ho Chi Minh City, Vietnam",₫,Noodles,1248.34.00,12885.25.00,sì,sì
MIC-005650,ADM-000001,Bà Cô Lốc Cốc,"40A Tran Cao Van Street, Ward 6, District 3, Ho Chi Minh City, 722700, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Seafood,116145.58.00,130595.12.00,no,no
MIC-005651,ADM-000001,An's Saigon,"5A Tong Huu Dinh Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 713000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,Innovative,12312.55.00,134361.03.00,sì,sì
MIC-005652,ADM-000001,Fashionista Café,"22B Phung Khac Khoan Street, Da Kao Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,European Contemporary,116268.47.00,130947.29.00,no,no
MIC-005653,ADM-000001,Bánh Xèo Bà Dưỡng,"280/23 Hoang Dieu Street, Nam Duong Ward, Hai Chau District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫,Vietnamese,3708.52.00,996.36.00,sì,sì
MIC-005654,ADM-000001,The Temptation,"125 Ho Nghinh Street, Phuoc My Ward, Son Tra District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫₫,French Contemporary,40661.49.00,12276.11.00,no,no
MIC-005655,ADM-000001,Oryz,"51 Tran Nhat Duat Street, Tan Dinh Ward, District 1, Ho Chi Minh City, 710700, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,Asian Contemporary,11598.25.00,13243.49.00,sì,sì
MIC-005656,ADM-000001,Ốc Oanh,"534 Vinh Khanh Street, Ward 8, District 4, Ho Chi Minh City, 754000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Street Food,11827.49.00,12688.43.00,no,no
MIC-005657,ADM-000001,Bánh Cuốn Bà Xuân,"16 Hoe Nhai Street, Nguyen Trung Truc Ward, Ba Dinh District, Hanoi, 11115, Vietnam","Hanoi, Vietnam",₫,Street Food,141385.37.00,7073.09.00,sì,sì
MIC-005658,ADM-000001,Highway4 (Hang Tre Street),"5 Hang Tre Street, Ly Thai To Ward, Hoan Kiem District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫,Vietnamese,142614.09.00,5626.38.00,no,no
MIC-005659,ADM-000001,Bún Thịt Nướng Hoàng Văn,"137 Chan Hung Street, Ward 6, Tan Binh District, Ho Chi Minh City, 736090, Vietnam","Ho Chi Minh City, Vietnam",₫,Street Food,110494.08.00,130871.34.00,sì,sì
MIC-005660,ADM-000001,Olivia,"31A Le Van Mien Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,European Contemporary,1328.38.00,1352.16.00,no,no
MIC-005661,ADM-000001,Ốc Vi Saigon,"21 Gia Ngu Street, Hang Bac Ward, Hoan Kiem District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫,Seafood,142237.17.00,5518.21.00,sì,sì
MIC-005662,ADM-000001,Lửa,"2 Street No. 11, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 7000000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,European Contemporary,124549.28.00,134199.07.00,no,no
MIC-005663,ADM-000001,Phở Việt Nam (District 1),"14 Pham Hong Thai Street, Ben Thanh Ward, District 1, Ho Chi Minh City, 71009, Vietnam","Ho Chi Minh City, Vietnam",₫,Noodles,11708.08.00,12864.43.00,sì,sì
MIC-005664,ADM-000001,3G Trois Gourmands,"39 Tran Ngoc Dien Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 721400, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,French,12449.48.00,13446.01.00,no,no
MIC-005665,ADM-000001,Bờm,"24 Nguyen Thi Nghia Street, Ben Thanh Ward, District 1, Ho Chi Minh City, 71009, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Vietnamese Contemporary,1262.06.00,12854.26.00,sì,sì
MIC-005666,ADM-000001,Cau Go,"6-7F, 9 Dinh Tien Hoang Street, Hang Trong Ward, Hoan Kiem District, Hanoi, 11006, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese,142095.29.00,5377.06.00,no,no
MIC-005667,ADM-000001,Nén Light,"122/2 Tran Dinh Xu Street, Nguyen Cu Trinh Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫₫,Innovative,114834.01.00,12720.12.00,sì,sì
MIC-005668,ADM-000001,Phở Hùng (District 1),"241-243 Nguyen Trai Street, Nguyen Cu Trinh Ward, District 1, Ho Chi Minh City, 71014, Vietnam","Ho Chi Minh City, Vietnam",₫,Noodles,114710.17.00,127510.32.00,no,no
MIC-005669,ADM-000001,Lai,"28F, Sedona Suites, 92-94 Nam Ky Khoi Nghia Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,Cantonese,116920.56.00,128705.49.00,sì,sì
MIC-005670,ADM-000001,Stoker (District 1),"44 Mac Thi Buoi Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Steakhouse,117570.11.00,129258.42.00,no,no
MIC-005671,ADM-000001,Hoa Túc (District 1),"74/7 Hai Ba Trung Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Vietnamese,1278.42.00,1307.32.00,sì,sì
MIC-005672,ADM-000001,Bếp Prime,"12 Hang Dieu Street, Cua Dong Ward, Hoan Kiem District, Hanoi, 111202, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese,1516.29.00,76.45.00,no,no
MIC-005673,ADM-000001,Square One,"2 Lam Son Square, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,International,117340.22.00,129607.42.00,sì,sì
MIC-005674,ADM-000001,Duong's (Ngo Huyen Street),"27 Ngo Huyen Street, Hang Trong Ward, Hoan Kiem District, Hanoi, 110211, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese,141540.02.00,4937.55.00,no,no
MIC-005675,ADM-000001,Vietnam House,"93-97 Dong Khoi Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Vietnamese,117467.23.00,129159.04.00,sì,sì
MIC-005676,ADM-000001,Bún Chả Đắc Kim (Hang Manh Street),"1 Hang Manh Street, Hang Gai Ward, Hoan Kiem District, Hanoi, 11015, Vietnam","Hanoi, Vietnam",₫,Street Food,14241.09.00,5412.46.00,no,no
MIC-005677,ADM-000001,Hemispheres Steak & Seafood Grill,"2F, Sheraton Hotel, K5 Nghi Tam, 11 Xuan Dieu Road, Quang An Ward, Tay Ho District, Hanoi, 11207, Vietnam","Hanoi, Vietnam",₫₫₫,Steakhouse,243.34.00,120.39.00,sì,sì
MIC-005678,ADM-000001,A Bản Mountain Dew,"76 Tran Phu Street, Dien Bien Ward, Ba Dinh District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese,243.41.00,75.14.00,no,no
MIC-005679,ADM-000001,Quán Ăn Ngon (Hoan Kiem),"18 Phan Boi Chau Street, Cua Nam Ward, Hoan Kiem District, Hanoi, 11018, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese,140697.32.00,4434.07.00,sì,sì
MIC-005680,ADM-000001,La Badiane,"10 Nam Ngu Street, Cua Nam Ward, Hoan Kiem District, Hanoi, 111100, Vietnam","Hanoi, Vietnam",₫₫,Fusion,140637.42.00,4451.43.00,no,no
MIC-005681,ADM-000001,Chapter,"12C Chan Cam Street, Hang Trong Ward, Hoan Kiem District, Hanoi, 11006, Vietnam","Hanoi, Vietnam",₫₫₫₫,Vietnamese Contemporary,141480.59.00,5084.01.00,sì,sì
MIC-005682,ADM-000001,Bếp Cuốn,"31-33 Tran Bach Dang Street, Phuoc My Ward, Son Tra District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫,Vietnamese,40970.08.00,9672.05.00,no,no
MIC-005683,ADM-000001,Vien Dining,"3 Ba Trieu Alley, Le Dai Hanh Ward, Hai Ba Trung District, Hanoi, 11606, Vietnam","Hanoi, Vietnam",₫₫,Innovative,141582.54.00,2108.12.00,sì,sì
MIC-005684,ADM-000001,Bếp Người Hội An,"22 Tran Quoc Toan Street, Ward 8, District 3, Ho Chi Minh City, 72408, Vietnam","Ho Chi Minh City, Vietnam",₫,Vietnamese,1254.01.00,131434.35.00,no,no
MIC-005685,ADM-000001,Hanoi Garden,"36 Hang Manh Street, Hang Gai Ward, Hoan Kiem District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese,14244.24.00,546.16.00,sì,sì
MIC-005686,ADM-000001,Hiệu Lực Canh Cá Rô Hưng Yên (Hai Ba Trung),"39 Hai Ba Trung Street, Tran Hung Dao Ward, Hoan Kiem District, Hanoi, 111000, Vietnam","Hanoi, Vietnam",₫,Noodles,141647.52.00,442.13.00,no,no
MIC-005687,ADM-000001,Phở Cuốn Chinh Thắng,"7 Mac Dinh Chi Street, Truc Bach Ward, Ba Dinh District, Hanoi, 11117, Vietnam","Hanoi, Vietnam",₫,Noodles,140301.31.00,7762.59.00,sì,sì
MIC-005688,ADM-000001,Hoi An Sense,"6F, 12 Phan Ke Binh, Da Kao Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Vietnamese,116578.29.00,131751.45.00,no,no
MIC-005689,ADM-000001,MỘC Quan Seafood,"26 To Hien Thanh, Phuoc My Ward, Son Tra District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫,Seafood,40366.49.00,10723.16.00,sì,sì
MIC-005690,ADM-000001,Béo Ơi,"15/20 Nguyen Thi Minh Khai Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫,Vietnamese,11789.17.00,13096.18.00,no,no
MIC-005691,ADM-000001,Lüne,"17/14 Le Thanh Ton Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 71006, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,French,11842.08.00,13008.24.00,sì,sì
MIC-005692,ADM-000001,Miên Saigon,"50A Dang Dung Street, Tan Dinh Ward, District 1, Ho Chi Minh City, 710880, Vietnam","Ho Chi Minh City, Vietnam",₫₫,European Contemporary,11587.36.00,13218.18.00,no,no
MIC-005693,ADM-000001,Maison 1929,"2 Cua Dong Street, Cua Dong Ward, Hoan Kiem District, Hanoi, 11016, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese,14219.39.00,597.32.00,sì,sì
MIC-005694,ADM-000001,My Hanh Seafood,"3-5 Vo Nguyen Giap Street, Phuoc My Ward, Son Tra District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫₫,Seafood,41065.33.00,10930.09.00,no,no
MIC-005695,ADM-000001,Bún Chả Cá Bà Hoa,"27 Le Hong Phong Street, Phuoc Ninh Ward, Hai Chau District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫,Noodles,477.19.00,122.29.00,sì,sì
MIC-005696,ADM-000001,Bé Mặn,"Lot 8, Vo Nguyen Giap Street, Man Thai Ward, Son Tra District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫₫,Seafood,41314.06.00,13643.31.00,no,no
MIC-005697,ADM-000001,Okra FoodBar,"2 Le Van Mien Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 71300, Vietnam","Ho Chi Minh City, Vietnam",₫₫,European Contemporary,122079.14.00,134109.56.00,sì,sì
MIC-005698,ADM-000001,Phở Gà Châm (Yen Ninh Street),"64-68 Yen Ninh Street, Truc Bach Ward, Ba Dinh District, Hanoi, 11117, Vietnam","Hanoi, Vietnam",₫,Noodles,140755.11.00,7096.59.00,no,no
MIC-005699,ADM-000001,Le Comptoir,"16 Che Lan Vien Street, My An Ward, Ngu Hanh Son District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫₫,French,41027.14.00,7272.47.00,sì,sì
MIC-005700,ADM-000001,Nén Danang,"16 My Da Tay 2 Street, Khue My Ward, Ngu Hanh Son District, Da Nang, 50506, Vietnam","Da Nang, Vietnam",₫₫₫₫,Vietnamese Contemporary,509.02.00,73.46.00,no,no
MIC-005701,ADM-000001,Bếp Hên,"47 Le Hong Phong Street, Phuoc Ninh Ward, Hai Chau District, Da Nang, 840236, Vietnam","Da Nang, Vietnam",₫,Vietnamese,36933.19.00,10704.08.00,sì,sì
MIC-005702,ADM-000001,La Fontaine,"2F, Trade Center, River Garden, 170 Nguyen Van Huong Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 70000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,French,1317.58.00,1368.25.00,no,no
MIC-005703,ADM-000001,Phở Tiến,"103 Nguyen Truong To Street, Truc Bach Ward, Ba Dinh District, Hanoi, 11117, Vietnam","Hanoi, Vietnam",₫,Noodles,140705.34.00,7195.46.00,sì,sì
MIC-005704,ADM-000001,Izakaya by Koki,"Basement 2, Capella Hanoi, 11 Le Phung Hieu Street, Trang Tien Ward, Hoan Kiem District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫₫₫,Japanese,142613.41.00,4339.02.00,no,no
MIC-005705,ADM-000001,Senté (Nguyen Quang Bich Street),"20 Nguyen Quang Bich Street, Cua Dong Ward, Hoan Kiem District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese Contemporary,141058.21.00,5372.35.00,sì,sì
MIC-005706,ADM-000001,Tanh Tách,"3 Yet Kieu Street, Nguyen Du Ward, Hai Ba Trung District, Hanoi, 112605, Vietnam","Hanoi, Vietnam",₫₫₫,Seafood,140566.06.00,3373.34.00,no,no
MIC-005707,ADM-000001,Etēsia,"14B Lo Su Street, Ly Thai To Ward, Hoan Kiem District, Hanoi, 11007, Vietnam","Hanoi, Vietnam",₫₫,European Contemporary,142721.08.00,5253.18.00,sì,sì
MIC-005708,ADM-000001,Rice Field,"2F, 75-77 Ho Tung Mau Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Vietnamese,117379.28.00,128738.15.00,no,no
MIC-005709,ADM-000001,Ốc Đào (District 1),"212B/D48 Nguyen Trai Street, Nguyen Cu Trinh Ward, District 1, Ho Chi Minh City, 71014, Vietnam","Ho Chi Minh City, Vietnam",₫,Seafood,1247.03.00,1285.23.00,sì,sì
MIC-005710,ADM-000001,Esta,"27 Tran Quy Khoach Street, Tan Dinh Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,Asian Contemporary,114809.11.00,132238.41.00,no,no
MIC-005711,ADM-000001,T.U.N.G dining,"2C Quang Trung Street, Hang Trong Ward, Hoan Kiem District, Hanoi, 11006, Vietnam","Hanoi, Vietnam",₫₫₫₫,Innovative,141781.35.00,4472.48.00,sì,sì
MIC-005712,ADM-000001,Azabu,"2F, Hôtel du Parc, 84 Tran Nhan Tong Street, Nguyen Du Ward, Hai Ba Trung District, Hanoi, 113000, Vietnam","Hanoi, Vietnam",₫₫₫,Japanese,140489.33.00,2986.48.00,no,no
MIC-005713,ADM-000001,Labri,"2F, 113 Bui Thi Xuan Street, Hai Ba Trung District, Hanoi, 112306, Vietnam","Hanoi, Vietnam",₫₫₫,European Contemporary,141769.36.00,2493.48.00,sì,sì
MIC-005714,ADM-000001,French Grill By Jean-François Nulli,"LF, JW Marriott, 8 Do Duc Duc Road, Me Tri Ward, South Tu Liem District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫₫₫₫,French Contemporary,1408.56.00,32.54.00,no,no
MIC-005715,ADM-000001,El Gaucho (Hoan Kiem),"11 Trang Tien Street, Trang Tien Ward, Hoan Kiem District, Hanoi, 11022, Vietnam","Hanoi, Vietnam",₫₫₫₫,Steakhouse,1532.16.00,61.42.00,sì,sì
MIC-005716,ADM-000001,La Villa,"14 Ngo Quang Huy Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫₫,French,122183.28.00,13410.02.00,no,no
MIC-005717,ADM-000001,Bánh Cuốn Bà Hoành,"66 To Hien Thanh Street, Bui Thi Xuan Ward, Hoan Kiem District, Hanoi, 112300, Vietnam","Hanoi, Vietnam",₫,Street Food,141719.11.00,2282.07.00,sì,sì
MIC-005718,ADM-000001,Cơm Gà Lan,"520 Trung Nu Vuong Street, Hoa Thuan Tay Ward, Hai Chau District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫,Rice Dishes,35614.08.00,8163.12.00,no,no
MIC-005719,ADM-000001,Du Yên,"26B Street 10, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 71000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Vegetarian,1274.18.00,1304.13.00,sì,sì
MIC-005720,ADM-000001,Nephele,"125/12 Nguyen Cuu Van Street, Ward 17, Binh Thanh District,, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫₫,Asian Contemporary,117674.56.00,132689.23.00,no,no
MIC-005721,ADM-000001,The Albion by Kirk Westaway,"23F, Hôtel des Arts Saigon, 76-78 Nguyen Thi Minh Khai Street, Vo Thi Sau Ward, District 3, Ho Chi Minh City, 070000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,British Contemporary,116323.35.00,130412.46.00,sì,sì
MIC-005722,ADM-000001,Vị An,"145 Hoang Cau Street, Trung Liet Ward, Dong Da District, Hanoi, 11515, Vietnam","Hanoi, Vietnam",₫₫,Vietnamese,136986.38.00,2730.48.00,no,no
MIC-005723,ADM-000001,Năm Đảnh,"139/59/38 Tran Quang Khai Street, Tho Quang Ward, Son Tra District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫,Seafood,42253.56.00,17034.58.00,sì,sì
MIC-005724,ADM-000001,Luk Lak,"28 Bach Dang Street, Thach Thang Ward, Hai Chau District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫,Vietnamese,37382.08.00,13157.26.00,no,no
MIC-005725,ADM-000001,Madame Lân,"4 Bach Dang Street, Thach Thang Ward, Hai Chau District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫,Vietnamese,37322.14.00,13565.14.00,sì,sì
MIC-005726,ADM-000001,Mía Dining,"12G2 Nguyen Thi Minh Khai Street, Da Kao Ward, District 1, Ho Chi Minh City, 710000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,European Contemporary,117143.36.00,131437.56.00,no,no
MIC-005727,ADM-000001,Thúy 94 Cũ,"84 Dinh Tien Hoang Street, Da Kao Ward, District 1, Ho Chi Minh City, 710000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Seafood,1269.06.00,13179.51.00,sì,sì
MIC-005728,ADM-000001,Ốc Di Tú,"144C Quan Thanh Street, Quan Thanh Ward, Ba Dinh District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫₫,Seafood,140394.01.00,7131.21.00,no,no
MIC-005729,ADM-000001,Đông Phố,"57 Ho Xuan Huong Street, Ward 6, District 3, Ho Chi Minh City, 72407, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Vietnamese,114675.21.00,129410.18.00,sì,sì
MIC-005730,ADM-000001,Si Dining,"1 Giang Chau 2 Street, Khue My Ward, Ngu Hanh Son District, Da Nang, 550000, Vietnam","Da Nang, Vietnam",₫₫,Italian Contemporary,39783.13.00,5055.03.00,no,no
MIC-005731,ADM-000001,Cô Liêng,"321 Vo Van Tan Street, Ward 5, District 3, Ho Chi Minh City, 72407, Vietnam","Ho Chi Minh City, Vietnam",₫,Street Food,114629.37.00,128934.38.00,sì,sì
MIC-005732,ADM-000001,The Monkey Gallery Dining,"3F, 91 Mac Thi Buoi Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,European Contemporary,1279.21.00,12916.59.00,no,no
MIC-005733,ADM-000001,Madame Lam,"10 Tran Ngoc Dien Street, Thao Dien Ward, Thu Duc City, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Vietnamese Contemporary,123419.53.00,133871.25.00,sì,sì
MIC-005734,ADM-000001,Elgin,"27 Mac Dinh Chi Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,European,1271.32.00,13089.34.00,no,no
MIC-005735,ADM-000001,Quince Eatery,"37 Bis Ky Con Street, Nguyen Thai Binh Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,Mediterranean Cuisine,116644.55.00,127709.07.00,sì,sì
MIC-005736,ADM-000001,Cồ Đàm,"68 Tran Hung Dao Street, Tran Hung Dao Ward, Hoan Kiem District, Hanoi, 11019, Vietnam","Hanoi, Vietnam",₫₫,Vegetarian,141398.52.00,3766.37.00,no,no
MIC-005737,ADM-000001,Octo,"2F, 75 Ho Tung Mau Street, Ben Nghe Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫,Spanish,117399.08.00,128690.14.00,sì,sì
MIC-005738,ADM-000001,Truffle,"73F, Landmark 81, Vinhomes Central Park, Binh Thanh District, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫₫,French Contemporary,1086.14.00,13432.05.00,no,no
MIC-005739,ADM-000001,Chả Cá Anh Vũ (Dong Da),"120-K1 Giang Vo Street, O Cho Dua Ward, Dong Da District, Hanoi, 11511, Vietnam","Hanoi, Vietnam",₫,Vietnamese,137465.14.00,4512.24.00,sì,sì
MIC-005740,ADM-000001,Å by T.U.N.G,"31-33 Dang Dung Street, Tan Dinh Ward, District 1, Ho Chi Minh City, 700000, Vietnam","Ho Chi Minh City, Vietnam",₫₫₫,Innovative,115027.27.00,132082.52.00,no,no
MIC-005741,ADM-000001,Ngon Garden,"70 Nguyen Du Street, Nguyen Du Ward, Hai Ba Trung District, Hanoi, 112310, Vietnam","Hanoi, Vietnam",₫₫₫,Vietnamese,1513.39.00,53.55.00,sì,sì
MIC-005742,ADM-000001,Bún Chả Hương Liên (Hai Ba Trung),"24 Le Van Huu Street, Phan Chu Trinh Ward, Hai Ba Trung District, Hanoi, 113000, Vietnam","Hanoi, Vietnam",₫,Street Food,142415.23.00,3035.46.00,no,no
MIC-005743,ADM-000001,Backstage,"GF, Capella Hanoi, 11 Le Phung Hieu Street, Trang Tien Ward, Hoan Kiem District, Hanoi, 100000, Vietnam","Hanoi, Vietnam",₫₫₫,Vietnamese Contemporary,142864.34.00,4329.18.00,sì,sì
MIC-005744,ADM-000001,Gastro Brisk,"Alfons Gossetlaan 31, Groot-Bijgaarden, 1702, Belgium","Groot-Bijgaarden, Belgium",€€€,"Farm to table, Contemporary",44575.42.00,145331.25.00,no,no
MIC-005745,ADM-000001,Jerome,"Felix Moonsstraat 28, Diest, 3290, Belgium","Diest, Belgium",€€,"French, Belgian",8890.55.00,164262.26.00,sì,sì
MIC-005746,ADM-000001,LiJo,"Noordstraat 14, Maldegem, 9990, Belgium","Maldegem, Belgium",€€€,"Seasonal Cuisine, French",7471.14.00,35022.58.00,no,no
MIC-005747,ADM-000001,Bistro Camélia,"Rue des Fossés Fleuris 38, Namur, 5000, Belgium","Namur, Belgium",€€,"Seasonal Cuisine, Farm to table",144135.56.00,77133.31.00,sì,sì
MIC-005748,ADM-000001,Bar Misera,"Jos Smolderenstraat 60, Antwerpen, 2000, Belgium","Antwerpen, Belgium",€€€,Seafood,63558.07.00,3471.47.00,no,no
MIC-005749,ADM-000001,Belga Queen,"Rue du Fossé aux Loups 32, Brussels, 1000, Belgium","Brussels, Belgium",€€€,"Belgian, Modern Cuisine",59129.24.00,141773.03.00,sì,sì
MIC-005750,ADM-000001,Plein 25,"Elsegemplein 25, Elsegem, 9790, Belgium","Elsegem, Belgium",€€€,"Seasonal Cuisine, French",89219.45.00,137478.35.00,no,no
MIC-005751,ADM-000001,LUMA,"Rue des Ecoles 20, Nalinnes, 6120, Belgium","Nalinnes, Belgium",€€€,Modern French,78565.31.00,56982.21.00,sì,sì
MIC-005752,ADM-000001,Söma,"9 place Saint-Paul, Lyon, 69005, France","Lyon, France",€€,Modern Cuisine,137939.57.00,127771.48.00,no,no
MIC-005753,ADM-000001,Les Volets Rouges,"1 rue Vélane, Toulouse, 31000, France","Toulouse, France",€€,Modern Cuisine,7467.59.00,99567.21.00,sì,sì
MIC-005754,ADM-000001,Le Valtrivin,"4 rue du Wetzelhof, Ammerschwihr, 68770, France","Ammerschwihr, France",€€,Modern Cuisine,47066.15.00,21290.31.00,no,no
MIC-005755,ADM-000001,Passage Secret,"14 passage Sarget, Bordeaux, 33000, France","Bordeaux, France",€€€,Classic Cuisine,-96053.06.00,140421.04.00,sì,sì
MIC-005756,ADM-000001,L'Orangerie,"3 rue de la Marne, Menton, 06500, France","Menton, France",€€,Modern Cuisine,83857.25.00,129385.35.00,no,no
